year,month,severity_score,severity_score_normalized,airport
2020,6,32.64292878635908,32.95253869076867,ATL
2018,10,33.33982473222979,37.80188934768751,ATL
2017,10,35.75559701492537,54.612041531051545,ATL
2015,12,39.52,80.80664087797544,ATL
2024,12,37.60226283724978,67.46206623224242,ATL
2020,11,35.67913385826772,54.07997263157676,ATL
2020,3,37.72163120567376,68.2926910611886,ATL
2024,3,38.96013864818024,76.91084548654365,ATL
2018,1,38.867298578199055,76.26481783059401,ATL
2018,3,37.95899347623486,69.94437649499476,ATL
2020,9,35.014925373134325,49.458077680403896,ATL
2024,5,31.6386925795053,25.964560731844642,ATL
2018,8,32.262443438914026,30.304931281781162,ATL
2017,7,29.625237191650854,11.953930786839743,ATL
2024,9,35.44682752457551,52.46346893605131,ATL
2024,10,30.05293551491819,14.930069702826945,ATL
2015,4,38.35078534031414,72.67066030351154,ATL
2015,8,32.28142076502732,30.436985011465417,ATL
2024,2,31.84284377923293,27.385146918887276,ATL
2020,12,33.07321772639692,35.94670441436224,ATL
2018,5,32.80349344978166,34.06982795132451,ATL
2015,11,41.192703461178674,92.446148434821,ATL
2015,9,37.38615664845173,65.9582912500208,ATL
2017,12,39.345391903531436,79.59163038418463,ATL
2020,4,36.38476755687438,58.99012494363669,ATL
2017,9,32.12343096234309,29.337612920161316,ATL
2015,10,32.782294489611566,33.92231498036239,ATL
2024,1,38.13439065108514,71.16487779095108,ATL
2020,1,38.31390134529148,72.4140030126308,ATL
2017,4,35.57209302325582,53.335128947727284,ATL
2024,11,36.180371352785144,57.56783389366733,ATL
2015,3,38.261432269197584,72.04889693025012,ATL
2020,8,32.75907883082374,33.76076881143915,ATL
2018,9,29.319761668321746,9.828279262381812,ATL
2024,6,32.69267364414843,33.29868829922666,ATL
2015,7,31.39830508474576,24.291824274509153,ATL
2018,7,32.22423146473779,30.03903324754569,ATL
2020,7,30.076045627376427,15.090881427582783,ATL
2015,6,31.60458452722063,25.727219839372918,ATL
2020,2,41.78984861976848,96.60138320730249,ATL
2020,10,35.97670250896057,56.1506041803267,ATL
2018,12,42.278260869565216,100.0,ATL
2018,11,39.981884057971016,84.0206612395713,ATL
2018,6,32.05965909090909,28.89385633287765,ATL
2017,2,33.512145748987855,39.000985196598734,ATL
2017,11,31.84287099903007,27.385336327854176,ATL
2015,1,37.800925925925924,68.84446339681985,ATL
2017,5,33.038599640933576,35.70581445585747,ATL
2015,5,29.16256157635468,8.734402373349631,ATL
2024,4,33.51698806244261,39.034680436285434,ATL
2018,2,39.66696669666967,81.8293086826357,ATL
2020,5,33.13411078717201,36.37042879677711,ATL
2024,8,31.624883936861654,25.86847328769764,ATL
2017,6,33.143115942028984,36.43309116966085,ATL
2017,1,37.14673913043478,64.29230437615145,ATL
2018,4,36.33522727272727,58.645398860932104,ATL
2022,10,32.6519052523172,33.01500143194078,ATL
2019,10,35.99347014925373,56.26728181054168,ATL
2019,5,30.26207605344296,16.385374205447214,ATL
2021,8,31.89400921658986,27.74118163070982,ATL
2016,7,31.090819348469893,22.15218468263358,ATL
2021,6,34.787234042553195,47.87368748546772,ATL
2016,11,30.916230366492147,20.937307197033114,ATL
2021,5,33.6623246492986,40.04600512129829,ATL
2023,8,34.23222748815166,44.011674203386356,ATL
2023,9,29.824380165289256,13.339667231076877,ATL
2019,3,33.89261744966443,41.64849764454351,ATL
2021,10,30.475966069745525,17.873727950667078,ATL
2023,7,30.030395136778115,14.773222474501916,ATL
2016,5,33.62887596899225,39.81325246894357,ATL
2022,2,37.609375,67.5115562189603,ATL
2019,8,31.75934803451582,26.80414175320512,ATL
2022,7,29.48501872659176,10.978220553948523,ATL
2021,11,30.518918918918917,18.172615365050415,ATL
2023,6,34.68996062992126,47.19681041329872,ATL
2016,2,37.012670565302145,63.359388223818534,ATL
2019,6,35.10777881911903,50.104198413278155,ATL
2021,9,30.985,21.415840713268032,ATL
2019,1,36.857142857142854,62.27714861803489,ATL
2022,11,36.05392156862745,56.687933031127216,ATL
2019,2,40.51820728291317,87.75266656777642,ATL
2016,9,30.230366492146597,16.164723213266445,ATL
2022,3,37.36098020735155,65.78310097676489,ATL
2023,3,35.07326007326007,49.86399970944155,ATL
2021,12,35.86340206185567,55.36220298377381,ATL
2021,7,30.565257352941178,18.49506137266161,ATL
2016,10,27.9073482428115,0.0,ATL
2023,2,34.0809968847352,42.95933600229731,ATL
2023,11,33.21528424976701,36.93527436158752,ATL
2023,4,35.51775147928994,52.956993297074796,ATL
2023,5,34.072657743785854,42.90130808739773,ATL
2021,3,36.23906705539358,57.97626795859351,ATL
2016,6,32.19958202716823,29.867510128522134,ATL
2021,2,38.41002044989775,73.08284783204286,ATL
2016,12,37.374301675977655,65.8757984203587,ATL
2016,1,37.95004712535344,69.88212330959328,ATL
2016,4,32.56276150627615,32.39469464728265,ATL
2019,4,33.46041055718475,38.640985848284615,ATL
2019,9,29.138121546961326,8.564336421185573,ATL
2023,10,31.9,27.782868498939646,ATL
2022,1,35.46168051708218,52.5668234890462,ATL
2022,5,32.570048309178745,32.44539986755534,ATL
2021,1,35.8261700095511,55.10312373618823,ATL
2019,12,38.25528007346189,72.00608687430251,ATL
2022,6,32.09119496855346,29.113298747311774,ATL
2016,8,30.72829131652661,19.62953325917159,ATL
2022,9,32.70854788877446,33.40914923541301,ATL
2023,12,34.54318936877076,46.17550254675961,ATL
2019,7,31.03297769156159,21.74969349497845,ATL
2019,11,32.44011976047904,31.541292020863548,ATL
2022,4,33.47352024922118,38.73220964441308,ATL
2021,4,33.10796645702306,36.18850346727312,ATL
2022,12,39.440966010733455,80.25668283898901,ATL
2023,1,36.23050259965338,57.916672190651376,ATL
2022,8,31.891651865008882,27.72477799899759,ATL
2016,3,34.93157380254154,48.87807575041087,ATL
2015,2,37.97410192147034,69.91978221336439,DFW
2019,10,36.02100840336134,53.40354527787047,DFW
2017,3,34.44076222038111,40.040273047167794,DFW
2017,8,33.72549019607843,33.99161121035446,DFW
2020,6,34.30339138405133,38.87860349073697,DFW
2019,5,37.277383766745466,64.02802023985811,DFW
2018,10,40.167910447761194,88.47161348788927,DFW
2017,10,33.11876699909338,28.860887062865796,DFW
2015,12,32.600174216027874,24.475433320517602,DFW
2019,3,35.84488734835355,51.91418644949536,DFW
2020,11,32.80420860018298,26.200839810502828,DFW
2020,3,38.625574272588054,75.42892532823231,DFW
2018,1,33.93208221626452,35.73864622057732,DFW
2018,3,35.449915110356535,48.57412361829152,DFW
2020,9,34.685589519650655,42.11064276859718,DFW
2018,8,35.26891522333637,47.04350719280819,DFW
2019,8,35.278810408921935,47.127185331175106,DFW
2019,6,33.63837312113174,33.25491005518407,DFW
2017,7,34.26950998185118,38.5920871200379,DFW
2019,1,34.691901408450704,42.16401893823039,DFW
2015,4,37.09767814251401,62.50834868244021,DFW
2015,8,34.34272300469483,39.21120935911034,DFW
2019,2,39.75765306122449,85.00229256815307,DFW
2020,12,34.299474605954465,38.84548145409522,DFW
2018,5,33.77848678213309,34.43977417026156,DFW
2015,11,39.36619718309859,81.69196565703876,DFW
2015,9,31.936274509803923,18.861198903306445,DFW
2017,12,38.16318327974277,71.51873919333326,DFW
2020,4,34.59074733096085,41.308614578263395,DFW
2017,9,32.26923076923077,21.676826736209133,DFW
2015,10,36.08142493638677,53.91445464550543,DFW
2020,1,39.28687196110211,81.0211559137741,DFW
2019,4,37.357859531772576,64.70855949229481,DFW
2017,4,34.529262086513995,40.78866770633672,DFW
2015,3,38.31954887218045,72.84103694780028,DFW
2020,8,32.85511363636363,26.63131568427643,DFW
2019,9,30.034516765285996,2.77908035079604,DFW
2018,9,36.4735226400614,57.23020912203624,DFW
2015,7,35.888783269961976,52.28539009902084,DFW
2019,12,34.06794425087108,36.88755667125191,DFW
2018,7,33.91241578440808,35.57233803041389,DFW
2020,7,35.50271739130435,49.02064344685201,DFW
2015,6,34.39655172413793,39.666409213092344,DFW
2020,2,37.89027653880464,69.21091708812673,DFW
2020,10,35.58874458874459,49.748128107799104,DFW
2018,12,36.36744966442953,56.333208347754315,DFW
2018,11,34.334582942830366,39.142373336064566,DFW
2018,6,35.45580110497237,48.62389823521326,DFW
2017,2,35.90569561157796,52.42840846382195,DFW
2017,11,32.73916967509025,25.65084141723521,DFW
2015,1,37.10747271200672,62.59117596588709,DFW
2017,5,33.414096916299556,31.358329628462783,DFW
2015,5,39.06140963014654,79.11454507124964,DFW
2019,7,33.800947867298575,34.62971520533323,DFW
2018,2,41.531176006314126,100.0,DFW
2019,11,35.4701230228471,48.74501081215667,DFW
2020,5,36.615575807787906,58.43147457801916,DFW
2017,6,36.044277360066836,53.600318037918214,DFW
2017,1,38.51090604026846,74.45923919881524,DFW
2018,4,33.92888498683055,35.711609010951214,DFW
2022,10,32.608303249097474,24.54417607911525,DFW
2024,7,34.066788655077765,36.87778443364676,DFW
2021,8,34.28890876565295,38.75613195791164,DFW
2016,7,36.325301204819276,55.976782022576074,DFW
2021,6,32.81802120141343,26.317645376904203,DFW
2016,11,34.51585261353899,40.67527117371716,DFW
2024,12,36.50207468879668,57.47165808366218,DFW
2021,5,37.724137931034484,67.80597432188287,DFW
2023,8,36.21345029239766,55.03092041693457,DFW
2023,9,32.25212464589235,21.532169666035355,DFW
2021,10,31.626878868258178,16.244810248488594,DFW
2024,3,35.569675723049954,49.58687320577648,DFW
2023,7,36.0246679316888,53.434491894797965,DFW
2016,5,36.596774193548384,58.27247967446208,DFW
2024,5,36.20744259699129,54.98011664340922,DFW
2022,2,36.1456400742115,54.45748672324512,DFW
2022,7,37.37585199610516,64.86071186043034,DFW
2021,11,33.54205607476636,32.44040980522273,DFW
2023,6,34.488950276243095,40.44777291376299,DFW
2016,2,34.87031700288185,43.67278142363602,DFW
2021,9,30.458579881656803,6.365148729316605,DFW
2024,9,33.993288590604024,36.256234841491164,DFW
2024,10,33.32208293153327,30.580218002118144,DFW
2022,11,36.18775510204082,54.81363033425224,DFW
2016,9,31.853932584269664,18.164878558561583,DFW
2022,3,33.491921005386,32.01644511690347,DFW
2024,2,35.10476190476191,45.65535292462525,DFW
2023,3,35.45454545454545,48.613279890639966,DFW
2021,12,33.57751277683135,32.74024761986235,DFW
2021,7,31.873889875666073,18.33364638777077,DFW
2016,10,33.287366548042705,30.286640654204593,DFW
2023,2,36.90305206463196,60.86250306044552,DFW
2023,11,31.43854748603352,14.652195403182503,DFW
2023,4,33.995633187772924,36.27606180932491,DFW
2023,5,32.34524847428073,22.319666629054254,DFW
2021,3,34.97377622377623,44.54767911266608,DFW
2016,6,33.53798586572438,32.40599028752377,DFW
2021,2,40.984432234432234,95.37648883902393,DFW
2024,1,38.50416666666667,74.40224802549358,DFW
2016,12,34.847020933977454,43.475779390644234,DFW
2016,1,33.46606334841629,31.797781143494824,DFW
2016,4,34.17024935511608,37.75269463098297,DFW
2024,11,32.68536121673004,25.1958129000798,DFW
2023,10,37.634453781512605,67.04756482990126,DFW
2022,1,32.40331491712707,22.810702577491583,DFW
2024,6,35.52064631956912,49.172258525431076,DFW
2022,5,34.73432055749129,42.52273433493839,DFW
2021,1,37.56366723259762,66.44896194535647,DFW
2022,6,35.695110258868645,50.64760403830775,DFW
2016,8,34.42918454935622,39.9423670554499,DFW
2022,9,29.705882352941178,0.0,DFW
2023,12,35.97592433361995,53.02229411351961,DFW
2024,4,37.11960943856794,62.69380958258177,DFW
2024,8,33.545101842871,32.46616618974831,DFW
2022,4,35.539696699375554,49.33335710247151,DFW
2021,4,35.2081526452732,46.52967151274592,DFW
2022,12,36.03658536585366,53.53527107639112,DFW
2023,1,34.79895104895105,43.06927882976643,DFW
2022,8,37.27979274611399,64.04839165251929,DFW
2016,3,35.6575682382134,50.33013183207179,DFW
2022,10,31.837140019860975,13.881176252245156,ORD
2024,7,30.94158674803836,8.912433983267801,ORD
2019,10,37.38288288288288,44.6502749126702,ORD
2019,5,36.91011235955056,42.027231754079466,ORD
2018,10,35.64604185623294,35.0138683524595,ORD
2024,12,39.43388429752066,56.02971792659919,ORD
2019,3,35.99337748344371,36.94096891335806,ORD
2023,8,33.48605577689243,23.029752532102474,ORD
2023,9,33.01449275362319,20.413408870673997,ORD
2024,3,36.31623931623932,38.732283049686515,ORD
2018,1,44.51030927835052,84.19492950157067,ORD
2023,7,35.2572202166065,32.8565935406852,ORD
2018,3,35.413891531874405,33.725843211253235,ORD
2024,5,34.31993156544055,27.656293473886397,ORD
2018,8,31.85765443151298,13.994995080790188,ORD
2022,2,43.00921658986175,75.86651071776399,ORD
2019,8,31.311066799601196,10.962397070341225,ORD
2022,7,34.20454545454545,27.01610392347523,ORD
2023,6,34.02,25.99220190737133,ORD
2019,6,35.12059369202226,32.09855712998284,ORD
2019,1,43.599361532322426,79.14077503311827,ORD
2024,9,29.335232668566,0.0,ORD
2024,10,31.817325800376647,13.771242256160024,ORD
2022,11,35.69230769230769,35.270562200326694,ORD
2019,2,45.06933115823817,87.29651567324304,ORD
2022,3,37.6970227670753,46.39319760646133,ORD
2024,2,33.66543095458758,24.024968624167347,ORD
2018,5,36.520833333333336,39.86741925285845,ORD
2023,3,38.772802653399665,52.361879941144686,ORD
2023,2,39.64682139253279,57.21114350775611,ORD
2023,11,33.803263825929285,24.7896981332185,ORD
2023,4,35.940130963517305,36.64554457339019,ORD
2023,5,32.523510971786834,17.689325324261223,ORD
2024,1,45.83551769331586,91.5475005588366,ORD
2019,4,37.78341013824885,46.87249526095177,ORD
2024,11,36.59785301403799,40.29474273556037,ORD
2019,9,37.32913669064748,44.35207827204699,ORD
2023,10,34.24484052532833,27.23967054729296,ORD
2022,1,43.41652323580034,78.12634473522188,ORD
2018,9,32.848222862632085,19.49090402208539,ORD
2024,6,34.93449781659389,31.066053010555706,ORD
2022,5,37.14550509731232,43.33324657500331,ORD
2019,12,36.68169522091975,40.75991921401811,ORD
2018,7,31.48882113821138,11.948620362171802,ORD
2018,12,38.761662425784564,52.30007131224589,ORD
2022,6,33.11844863731656,20.990180805597454,ORD
2018,11,37.03301476976542,42.70912351843085,ORD
2018,6,37.46891651865009,45.127609959105044,ORD
2022,9,32.58382642998028,18.023969812789048,ORD
2024,4,37.766865926558495,46.780704044818464,ORD
2019,7,34.87354085603113,30.72784931450961,ORD
2023,12,37.58974358974359,45.79798724906477,ORD
2018,2,47.35897435897436,100.0,ORD
2019,11,35.13942307692308,32.20302702987515,ORD
2024,8,31.948998178506375,14.501791885595738,ORD
2022,4,36.44894204231831,39.46854929427883,ORD
2022,12,39.83884297520661,58.276524858488656,ORD
2023,1,40.74729241877257,63.31681815147012,ORD
2018,4,37.30732635585157,44.23106935408455,ORD
2022,8,33.007590132827325,20.375111490948807,ORD
2015,2,46.532333645735704,95.41360097454923,ORD
2017,3,42.966231772831925,75.62802074288435,ORD
2017,8,30.407149950347566,5.947251687212125,ORD
2020,6,32.39677744209466,16.986177599060426,ORD
2017,10,39.153645833333336,54.47488836345437,ORD
2021,8,32.1713729308666,15.735579831405946,ORD
2016,7,33.40129749768304,22.55949346678035,ORD
2015,12,42.67530487804878,74.01388922801709,ORD
2016,11,34.71414728682171,29.843495932468826,ORD
2021,6,33.71880998080614,24.321128140517782,ORD
2021,5,32.89869608826479,19.77094146658321,ORD
2021,10,35.31143344709898,33.15738142049226,ORD
2020,11,36.56185567010309,40.09502092111575,ORD
2020,3,36.43598615916955,39.3966669772145,ORD
2020,9,35.295829291949566,33.070805861335664,ORD
2016,5,38.45528455284553,50.60021410056558,ORD
2021,11,32.875125881168174,19.640168359081557,ORD
2016,2,41.20609981515712,65.8623905651533,ORD
2017,7,34.726598702502315,29.9125793441959,ORD
2021,9,32.794736842105266,19.19415087589887,ORD
2015,4,36.12573099415204,37.675297628126366,ORD
2015,8,31.8994140625,14.226687432491184,ORD
2016,9,33.62137862137862,23.78055581596336,ORD
2020,12,33.9458413926499,25.580752339218872,ORD
2021,12,36.096069868995635,37.5107306604795,ORD
2015,11,38.223992502343016,49.31695086657462,ORD
2016,10,34.27992799279928,27.434344150996594,ORD
2021,7,33.56868395773295,23.488193305721055,ORD
2015,9,32.638319672131146,18.32631126378681,ORD
2017,12,38.7672493100276,52.33106867305477,ORD
2020,4,34.710076045627375,29.82090771929831,ORD
2017,9,30.717415115005476,7.668676516680373,ORD
2015,10,34.881773399014776,30.773525418423315,ORD
2021,3,34.63697967086157,29.415351669831054,ORD
2016,6,33.922680412371136,25.452249719304536,ORD
2021,2,47.14151827553889,98.79350199769459,ORD
2016,12,43.036605657237935,76.01847176917407,ORD
2016,1,40.975935828877006,64.58538609941245,ORD
2016,4,37.3665791776028,44.55981808322752,ORD
2020,1,41.17363344051447,65.68225940703799,ORD
2017,4,38.46153846153846,50.63491227145792,ORD
2015,3,39.19398907103825,54.69872222879647,ORD
2020,8,31.698212407991587,13.11037286271744,ORD
2021,1,40.1219512195122,59.84727664337608,ORD
2015,7,33.26190476190476,21.786109459327218,ORD
2020,7,32.134387351778656,15.530375053600961,ORD
2015,6,37.55021834061135,45.578691778617184,ORD
2020,2,40.35204567078972,61.123895312406226,ORD
2020,10,35.815668202764975,35.95499561363359,ORD
2017,2,37.0030737704918,42.54300374270441,ORD
2016,8,31.7233238904627,13.249697332089289,ORD
2017,11,36.26954921803128,38.47323529473069,ORD
2017,5,35.717550274223036,35.410614040554606,ORD
2015,1,42.45854063018242,72.8112296937778,ORD
2015,5,38.76640419947507,52.32637979897387,ORD
2020,5,38.353765323992995,50.03696130546723,ORD
2017,6,33.46790890269151,22.929069363687045,ORD
2021,4,32.81094527363184,19.284079103927112,ORD
2017,1,42.349961028838656,72.20880427507828,ORD
2016,3,37.315698178664356,44.27751821557283,ORD
2022,10,27.42887249736565,38.50376322750096,PHX
2024,7,38.998118532455315,100.0,PHX
2019,10,25.7039911308204,29.335169820478974,PHX
2019,5,28.850762527233115,46.061808555258374,PHX
2021,8,33.49164926931106,70.73040571876965,PHX
2024,12,20.185185185185187,0.0,PHX
2021,6,34.91544532130778,78.29858249224087,PHX
2023,8,35.34232365145228,80.56765091588703,PHX
2023,9,31.044198895027623,57.721002405072284,PHX
2019,3,26.225165562913908,32.10546843618706,PHX
2021,5,30.08830022075055,52.63993048166711,PHX
2021,10,25.544768069039915,28.488820881473202,PHX
2024,3,27.655478775913128,39.708287127971595,PHX
2023,7,38.819068255687974,99.04825965487555,PHX
2024,5,31.401551891367603,59.62050946090223,PHX
2022,2,25.32490974729242,27.32016569257148,PHX
2019,8,33.13169164882227,68.81705380365736,PHX
2022,7,36.196098562628336,85.1058847756266,PHX
2023,6,31.456473214285715,59.91244332312517,PHX
2021,11,22.445589919816722,12.015163679722143,PHX
2019,6,33.19063926940639,69.130389419619,PHX
2021,9,29.949720670391063,51.90331196608832,PHX
2019,1,21.255434782608695,5.688903360617116,PHX
2024,9,32.358771060455894,64.70860046414383,PHX
2024,10,26.844143272023235,35.39563960558178,PHX
2022,11,23.781038374717834,19.113729492133814,PHX
2019,2,27.11251435132032,36.8221639776358,PHX
2022,3,27.336601307189543,38.01329643812335,PHX
2024,2,27.38555442522889,38.27350635401321,PHX
2023,3,27.420042643923242,38.456828210619676,PHX
2021,12,23.40740740740741,17.12769700898231,PHX
2021,7,35.464646464646464,81.21785687226931,PHX
2023,2,28.32125603864734,43.24722095846232,PHX
2023,11,23.607983623336747,18.193858315286214,PHX
2023,4,26.852272727272727,35.438851661349105,PHX
2023,5,30.82251082251082,56.54262119027374,PHX
2021,3,27.873626373626372,40.86784897665534,PHX
2021,2,25.451127819548873,27.99107686801966,PHX
2024,1,22.527932960893853,12.452857470249919,PHX
2019,4,29.689966178128522,50.52258899499337,PHX
2024,11,22.096273291925467,10.158373877498432,PHX
2019,9,31.203703703703702,58.568848967496976,PHX
2023,10,26.020742358078603,31.018858490455404,PHX
2022,1,22.36784140969163,11.601892082518637,PHX
2024,6,34.901185770750985,78.22278596283434,PHX
2022,5,31.46221248630887,59.9429503786556,PHX
2021,1,24.678998911860717,23.886831700956456,PHX
2019,12,23.377659574468087,16.96957263576415,PHX
2022,6,34.527687296416936,76.23745774506203,PHX
2022,9,30.77354260089686,56.282330991451204,PHX
2024,4,28.81592039800995,45.87660549000529,PHX
2023,12,21.204761904761906,5.419552074927569,PHX
2019,7,35.74786324786325,82.72329346734385,PHX
2019,11,22.639956092206365,13.048315548183135,PHX
2024,8,36.1889400921659,85.06783398189712,PHX
2022,4,27.873303167420815,40.86613097659872,PHX
2021,4,28.57304643261608,44.58561082739404,PHX
2022,12,22.42798353909465,11.921577100760354,PHX
2023,1,26.010695187165776,30.96545283208536,PHX
2022,8,32.93904958677686,67.79306643024033,PHX
2015,2,25.49397590361446,28.218835523592656,PHX
2017,3,27.15071507150715,37.02521960687595,PHX
2017,8,33.855291576673864,72.66334355812882,PHX
2020,6,33.58024691358025,71.20134580362378,PHX
2018,10,31.740932642487046,61.4244851878916,PHX
2017,10,24.42222222222222,22.52193721640891,PHX
2015,12,21.82170542635659,8.698910536505318,PHX
2016,7,37.05032119914347,89.6464985159027,PHX
2016,11,25.682844243792324,29.222763707951376,PHX
2020,11,22.180667433831992,10.606970278435405,PHX
2020,3,29.090431125131442,47.335765112028426,PHX
2018,1,22.334437086092716,11.424331661810724,PHX
2018,3,26.201764057331864,31.981077916377775,PHX
2020,9,29.1837899543379,47.832013238161316,PHX
2016,5,29.02854006586169,47.00678367076514,PHX
2018,8,35.76765609007165,82.82850216522758,PHX
2016,2,24.306049822064058,21.90442373239383,PHX
2017,7,35.27894736842105,80.23077477934115,PHX
2015,4,28.38654503990878,43.594264133794205,PHX
2015,8,36.09653725078699,84.57666740158113,PHX
2016,9,31.24022346368715,58.76296946592924,PHX
2020,12,21.75496688741722,8.34416235498871,PHX
2018,5,29.983461962513783,52.082663540347816,PHX
2015,11,23.54047890535918,17.835037515087283,PHX
2016,10,25.773480662983424,29.704540884949942,PHX
2015,9,31.664835164835164,61.01998964088045,PHX
2017,12,23.11331133113311,15.564431616788848,PHX
2020,4,28.48173515981735,44.1002464713247,PHX
2017,9,29.971687429218573,52.02007610075048,PHX
2015,10,25.844155844155843,30.080214257452877,PHX
2016,6,33.574660633484164,71.17165197548458,PHX
2016,12,23.126984126984127,15.637109256148046,PHX
2016,1,24.77956989247312,24.421415961454016,PHX
2016,4,28.519774011299436,44.30244168873138,PHX
2020,1,20.97814207650273,4.2149561510704405,PHX
2017,4,28.492605233219567,44.15802626143805,PHX
2015,3,26.92056583242655,35.801863127414464,PHX
2020,8,35.239616613418534,80.02171245888051,PHX
2018,9,31.288837744533947,59.02137829537342,PHX
2015,7,35.0,78.74803222520603,PHX
2018,7,37.35926305015353,91.28867650753892,PHX
2020,7,37.097480832420594,89.89717517757263,PHX
2015,6,34.28651685393258,74.9555181451466,PHX
2020,2,26.7169373549884,34.71947754894379,PHX
2020,10,26.88888888888889,35.633484581905726,PHX
2018,12,20.621531631520533,2.3193961211724723,PHX
2018,11,24.083619702176403,20.72209817060189,PHX
2018,6,32.673888255416195,66.38360344822672,PHX
2016,8,33.76690946930281,72.19354915797017,PHX
2017,2,26.7921146953405,35.119082113337846,PHX
2017,11,21.09896432681243,4.857185877181861,PHX
2015,1,22.604055496264674,12.857486211370011,PHX
2017,5,29.665570175438596,50.39291223358887,PHX
2015,5,30.635775862068964,55.55003296920851,PHX
2018,2,24.518072289156628,23.03142749719128,PHX
2020,5,31.04143947655398,57.70633473776752,PHX
2017,6,32.60045924225029,65.99329210331058,PHX
2017,1,23.937568455640744,19.94576391246318,PHX
2018,4,27.787913340935006,40.412242022071595,PHX
2016,3,27.374860956618466,38.21666530528874,PHX
2022,10,25.11894273127753,24.477837951389304,PDX
2024,7,26.97294776119403,34.548367158086386,PDX
2017,3,34.37956204379562,74.77939363973435,PDX
2017,8,25.358649789029535,25.77987159595374,PDX
2020,6,28.518134715025905,42.94146755278815,PDX
2017,10,25.05385996409336,24.12432331836245,PDX
2024,12,33.062665489849955,67.62631422802104,PDX
2023,8,28.16737288135593,41.036209889745464,PDX
2023,9,24.0,18.399998207632354,PDX
2020,11,32.43123336291038,64.19652003988003,PDX
2020,3,26.84040590405904,33.828430252927134,PDX
2024,3,26.869747899159663,33.98780922648735,PDX
2023,7,27.926695842450766,39.72890753049296,PDX
2020,9,30.381715362865222,53.06400931522693,PDX
2024,5,26.611310592459606,32.584037174509554,PDX
2022,2,25.013711151736747,23.906244197255816,PDX
2022,7,26.862433862433864,33.94808106001667,PDX
2023,6,27.94245385450597,39.81450143022934,PDX
2017,7,29.461206896551722,48.06401889155503,PDX
2024,9,20.612522686025407,0.0,PDX
2024,10,25.39183673469388,25.960135457270717,PDX
2022,11,30.5950184501845,54.22262266096538,PDX
2022,3,25.463636363636365,26.35013453959677,PDX
2024,2,28.679727427597957,43.81920202776935,PDX
2020,12,34.13747810858143,73.46444934308568,PDX
2023,3,29.038623005877415,45.76864032210909,PDX
2023,2,28.966019417475728,45.37427431677892,PDX
2023,11,30.539018503620273,53.91844382199322,PDX
2017,12,32.857762359063315,66.51332751556134,PDX
2020,4,23.45435684647303,15.436190005733815,PDX
2023,4,30.95884003741815,56.19881790377351,PDX
2017,9,25.202913631633717,24.93394858264671,PDX
2023,5,24.984536082474225,23.74777192648271,PDX
2024,1,39.02272727272727,100.0,PDX
2020,1,35.802792321116925,82.51005339758046,PDX
2017,4,32.06577595066803,62.211439371594956,PDX
2024,11,28.669603524229075,43.764211311499984,PDX
2020,8,28.312169312169313,41.822710822592086,PDX
2022,1,33.27165354330709,68.76148930156744,PDX
2023,10,25.7960413080895,28.155681799474802,PDX
2024,6,28.440499040307103,42.5197684111345,PDX
2022,5,28.494208494208493,42.811505820398196,PDX
2020,7,26.919406150583246,34.25754143500095,PDX
2020,2,24.924953095684803,23.424130836516436,PDX
2020,10,24.17124542124542,19.330163977594054,PDX
2022,6,28.683417085427134,43.83924340108381,PDX
2017,2,33.47826086956522,69.88373281214399,PDX
2017,11,33.23805060918463,68.57896588655483,PDX
2017,5,27.957405614714425,39.89571595523932,PDX
2022,9,23.903508771929825,17.875880033845885,PDX
2024,4,28.114446529080677,40.74872610853053,PDX
2023,12,34.79151689432063,77.01703770601796,PDX
2020,5,26.86740890688259,33.975104358021305,PDX
2024,8,23.795518207282914,17.289300106728096,PDX
2017,6,28.144490644490645,40.91191883823909,PDX
2022,4,30.767419962335218,55.159068051014145,PDX
2017,1,35.26965265082267,79.61416124286018,PDX
2022,12,34.76650563607085,76.8811822996753,PDX
2023,1,27.36793327154773,36.693837668712916,PDX
2022,8,25.005336179295625,23.86075327181998,PDX
2015,2,27.226166328600407,35.923792217671455,PDX
2019,10,25.850860420650097,28.453446619536578,PDX
2019,5,26.698301698301698,33.056552867816556,PDX
2018,10,28.311744386873922,41.820402726050354,PDX
2021,8,26.527196652719667,32.127149586195095,PDX
2016,7,27.988966900702106,40.06714960682665,PDX
2015,12,38.32104832104832,96.18864120507499,PDX
2016,11,33.89930898321816,72.17076939378566,PDX
2021,6,28.118971061093248,40.77330232652564,PDX
2021,5,27.428861788617887,37.02478736991378,PDX
2019,3,27.208955223880597,35.83030545255294,PDX
2021,10,29.514787430683917,48.35505603826277,PDX
2018,1,33.37406015037594,69.31773845451178,PDX
2018,3,26.139180171591992,30.019533240595393,PDX
2016,5,27.24724724724725,36.03829892262176,PDX
2018,8,24.595015576323988,21.631986062638493,PDX
2019,8,25.489404641775984,26.490101903991146,PDX
2021,11,32.36611062335382,63.842788286113404,PDX
2016,2,30.931174089068826,56.04854283095164,PDX
2019,6,29.50603732162459,48.30752745693647,PDX
2021,9,27.322713257965056,36.448212948087395,PDX
2019,1,30.151654411764707,51.81437110497753,PDX
2015,4,24.68052738336714,22.096466544864736,PDX
2015,8,26.964668094218414,34.503393910034625,PDX
2019,2,32.91284403669725,66.81251852875477,PDX
2016,9,23.318135764944277,14.69626839928329,PDX
